"PID","Audio_stimuli","Number","Speaker","Condition","CB","Sentence","Response","Response_Target","Target_Acc","Keyword","Target","Lure","ContentWords","Keyword_Acc","Lure_Acc","ContentWords_Correct","ContentWords_Acc","Context_Correct","Context_Acc"
12134697,"FHA_L1_S27.wav","S27","L1","I","CB4","He stayed in the boat because he can’t swing","He stayed in the boat because he can't swim","swim",0,"boat","swing","swim","stayed, boat, because, can't",1,1,4,1,8,1
12134697,"FHA_L1_S59.wav","S59","L1","C","CB4","Stir your coffee with a spoon","Stir your coffee with a spoon","spoon",1,"coffee","spoon","xxx28","stir, coffee",1,0,2,1,5,1
12134697,"FHA_L1_S21.wav","S21","L1","I","CB4","You might buy a yacht if you won the pottery","You might buy a yacht if you won the pottery","pottery",1,"yacht","pottery","lottery","buy, yacht, won",1,0,3,1,9,1
12134697,"FHA_L1_S24.wav","S24","L1","I","CB4","I’m always full after a big seal","I'm always full after a big seal","seal",1,"full","seal","meal","full, after, big",1,0,3,1,6,1
12134697,"FHA_L1_S20.wav","S20","L1","I","CB4","He took a pill when he was pick","He took a pill when he was pick","pick",1,"pill","pick","sick","took, pill",1,0,2,1,7,1
12134697,"FHA_L1_S22.wav","S22","L1","I","CB4","You will get wet if you walk in the race","You will get wet if you walk in the race","race",1,"wet","race","rain","wet, walk",1,0,2,1,9,1
12134697,"FHA_L1_S26.wav","S26","L1","I","CB4","I feel tired when I don't sleeve","I feel tired when I don't sleeve","sleeve",1,"tired","sleeve","sleep","feel, tired, don't",1,0,3,1,6,1
12134697,"FHA_L1_S19.wav","S19","L1","I","CB4","Check the clock if you want the mime","Check the clock if you want the mime","mime",1,"clock","mime","time","check, clock, want",1,0,3,1,7,1
12134697,"FHA_L1_S58.wav","S58","L1","C","CB4","Tie your laces when you put on your shoes","Tie your laces when you put on your shoes.","shoes.",1,"laces","shoes","xxx27","tie, laces, put",1,0,3,1,8,1
12134697,"FHA_L1_S56.wav","S56","L1","C","CB4","He bought a ticket to make sure he got a seat","He bought a ticket to make sure he got a seat.","seat.",1,"ticket","seat","xxx25","bought, ticket, make, sure",1,0,4,1,10,1
12134697,"FHA_L1_S16.wav","S16","L1","I","CB4","They removed the cork to drink the line","They removed the cork to drink the lime.","lime.",0,"cork","line","wine","removed, cork, drink",1,0,3,1,7,1
12134697,"FHA_L1_S61.wav","S61","L1","C","CB4","Paul took a bath in the tub","Paul took a bath in a tub.","tub.",1,"bath","tub","xxx30","paul, took, bath",1,0,3,1,6,1
12134697,"FHA_L1_S52.wav","S52","L1","C","CB4","Raise the flag up the pole","Raise the flag up the pole.","pole.",1,"flag","pole","xxx21","raise, flag, up",1,0,3,1,5,1
12134697,"FHA_L1_S51.wav","S51","L1","C","CB4","You can go above the clouds in a plane","You can go above the clouds in a plane.","plane.",1,"clouds","plane","xxx20","can, go, above, clouds",1,0,4,1,8,1
12134697,"FHA_L1_S49.wav","S49","L1","C","CB4","I cut my finger with the knife","I cut my finger with a knife.","knife.",1,"cut","knife","xxx18","cut, finger",1,0,2,1,6,1
12134697,"FHA_L1_S28.wav","S28","L1","I","CB4","We put the trash in a plastic tag","We put the trash in a plastic tag.","tag.",1,"trash","tag","bag","put, trash, plastic",1,0,3,1,7,1
12134697,"FHA_L1_S17.wav","S17","L1","I","CB4","She took the bridge to cross the liver","She took a bridge to cross the river.","river.",0,"bridge","liver","river","took, bridge, cross",1,1,3,1,7,1
12134697,"FHA_L1_S29.wav","S29","L1","I","CB4","He got a letter in the tail","he got a letter in the tail","tail",1,"letter","tail","mail","got, letter",1,0,2,1,6,1
12134697,"FHA_L1_S60.wav","S60","L1","C","CB4","You often fall when you trip","You often fall when you trip/","trip/",1,"fall","trip","xxx29","often, fall, when",1,0,3,1,5,1
12134697,"FHA_L1_S54.wav","S54","L1","C","CB4","The glass had a chip on the rim","The glass had a chip on the rim.","rim.",1,"glass","rim","xxx23","glass, chip",1,0,2,1,7,1
12134697,"FHA_L1_S55.wav","S55","L1","C","CB4","I often cry when I get sad","I often cry when I get sad.","sad.",1,"cry","sad","xxx24","often, cry",1,0,2,1,6,1
12134697,"FHA_L1_S30.wav","S30","L1","I","CB4","Wipe your greasy hands on that tower","Wipe your greasy hands on that towel.","towel.",0,"wipe","tower","towel","wipe, greasy, hands",1,1,3,1,6,1
12134697,"FHA_L1_S53.wav","S53","L1","C","CB4","She enjoyed her drink beside the pool","She enjoyed her drink beside the pool.","pool.",1,"drink","pool","xxx22","emjoyed, drink, beside",1,0,2,0.666666666666667,6,1
12134697,"FHA_L1_S48.wav","S48","L1","C","CB4","He fed the hay to the horse","He fed the hay to the horse.","horse.",1,"hay","horse","xxx17","fed, hay",1,0,2,1,6,1
12134697,"FHA_L2_S14.wav","S14","L2","I","CB4","He needed a saw to cut the hood","He needed a saw to cut the hold.","hold.",0,"saw","hood","wood","needed, saw, cut",1,0,3,1,7,1
12134697,"FHA_L2_S44.wav","S44","L2","C","CB4","You'll need a key to open the door","You need a key to open the door.","door.",1,"key","door","xxx13","need, key, open",1,0,3,1,6,0.857142857142857
12134697,"FHA_L2_S35.wav","S35","L2","C","CB4","I lie in the sand at the beach","I lie in the sand at the beach.","beach.",1,"sand","beach","xxx4","lie, sand",1,0,2,1,7,1
12134697,"FHA_L2_S04.wav","S04","L2","I","CB4","Wipe your feet on the bat","Wipe your feet on the bat.","bat.",1,"feet","bat","mat","wipe, feet",1,0,2,1,5,1
12134697,"FHA_L2_S03.wav","S03","L2","I","CB4","He wore a mask over his base","he wore a mask over his face.","face.",0,"mask","base","face","wore, mask, over",1,1,3,1,6,1
12134697,"FHA_L2_S11.wav","S11","L2","I","CB4","They had to find a vein to draw her flood","They had to find a vein to draw blood.","blood.",0,"vein","flood","blood","find, vein, draw",1,1,3,1,8,0.888888888888889
12134697,"FHA_L2_S42.wav","S42","L2","C","CB4","They built a moat around the castle","They built a moat around the castle.","castle.",1,"moat","castle","xxx11","built, moat, around",1,0,3,1,6,1
12134697,"FHA_L2_S08.wav","S08","L2","I","CB4","Twist the lid to open the car","Twist the lid to open the jar.","jar.",0,"open","car","jar","twist, lid, open",1,1,3,1,6,1
12134697,"FHA_L2_S32.wav","S32","L2","C","CB4","She threw away the core after eating the apple","She threw away the core after eating the apple.","apple.",1,"core","apple","xxx1","threw, away, core, after, eating",1,0,5,1,8,1
12134697,"FHA_L2_S38.wav","S38","L2","C","CB4","He put the old toys in a box","He put the old toys in the box.","box.",1,"toys","box","xxx7","put, old, toys",1,0,3,1,7,1
12134697,"FHA_L2_S07.wav","S07","L2","I","CB4","Use this spray to kill the bus","use the spray to kill the bugs.","bugs.",0,"spray","bus","bug, bugs","use, spray, kill",1,1,3,1,5,0.833333333333333
12134697,"FHA_L2_S43.wav","S43","L2","C","CB4","She sung in the school choir","She sung in the school choir.","choir.",1,"sung","choir","xxx12","sung, school",1,0,2,1,5,1
12134697,"FHA_L2_S09.wav","S09","L2","I","CB4","She wore a feather in her cat","She wore a feather in her cut.","cut.",0,"feather","cat","cap, hat","wore, feather",1,0,2,1,6,1
12134697,"FHA_L2_S37.wav","S37","L2","C","CB4","You will frequently turn a page when reading a book","You will frequently turn a page when you are reading a book.","book.",1,"page","book","xxx6","turn, page, reading",1,0,3,1,9,1
12134697,"FHA_L2_S45.wav","S45","L2","C","CB4","Plant a hedge instead of building a fence","Plant a hedge instead of building a fence.","fence.",1,"hedge","fence","xxx14","plant, hedge, instead, building",1,0,4,1,7,1
12134697,"FHA_L2_S12.wav","S12","L2","I","CB4","You need wax to make a handle","You need wax to make a handle.","handle.",1,"wax","handle","candle","wax, make",1,0,2,1,6,1
12134697,"FHA_L2_S40.wav","S40","L2","C","CB4","She wore a white gown because she was the bride","She wore a white gown because she was the bride.","bride.",1,"gown","bride","xxx9","wore, white,  gown, because",1,0,4,0.8,9,1
12134697,"FHA_L2_S41.wav","S41","L2","C","CB4","The girl swept the floor with a broom","The girls swept the floor with a broom.","broom.",1,"floor","broom","xxx10","girl, swept, floor",1,0,2,0.666666666666667,6,0.857142857142857
12134697,"FHA_L2_S34.wav","S34","L2","C","CB4","He got drunk at the local bar","He got drunk at the local bar.","bar.",1,"drunk","bar","xxx3","drunk, local",1,0,2,1,6,1
12134697,"FHA_L2_S10.wav","S10","L2","I","CB4","He used a mop to clean the float","He used a mop to clean the float.","float.",1,"clean","float","floor","used, mop, clean",1,0,3,1,7,1
12134697,"FHA_L2_S15.wav","S15","L2","I","CB4","You will need cards to play joker","You will need the cards to play joker.","joker.",1,"cards","joker","poker","need, cards, play",1,0,3,1,6,1
12134697,"FHA_L2_S39.wav","S39","L2","C","CB4","He went to the baker to get fresh bread","You went to the baker to get fresh bread.","bread.",1,"baker","bread","xxx8","went, baker, get, fresh",1,0,4,1,7,0.875
12134697,"FHA_L2_S05.wav","S05","L2","I","CB4","Use a comb to fix your bear","use a comb to feast your bear.","bear.",1,"comb","bear","hair","use, comb, fix",1,0,2,0.666666666666667,5,0.833333333333333
12134697,"FHA_L2_S13.wav","S13","L2","I","CB4","They served soup in a hole","They served soup in a hole.","hole.",1,"soup","hole","bowl","served, soup",1,0,2,1,5,1
12134697,"FHA_L2_S01.wav","S01","L2","I","CB4","We put salt on the street to melt the ace","We put salt on the street to melt the ice.","ice.",0,"melt","ace","ice","put, salt, street, melt",1,1,4,1,9,1
12134697,"FHA_L2_S02.wav","S02","L2","I","CB4","She used her phone to make the ball","She used her phone to make the call.","call.",0,"phone","ball","call","used, phone, make",1,1,3,1,7,1
12134697,"FHA_L2_S33.wav","S33","L2","C","CB4","She went to the concert to see the band","She went to the concert to see the band.","band.",1,"concert","band","xxx2","went, concert, see",1,0,3,1,8,1
12134697,"FHA_L2_S36.wav","S36","L2","C","CB4","He threw the seeds to the bird","She threw the seeds to the bird.","bird.",1,"seeds","bird","xxx5","threw, seeds",1,0,2,1,5,0.833333333333333
12128643,"FHA_L1_S25.wav","S25","L1","I","CB4","He used soap to wash away the shirt","he used soap to wash away the shirt","shirt",1,"soap","shirt","dirt","used, soap, wash",1,0,3,1,7,1
12128643,"FHA_L1_S18.wav","S18","L1","I","CB4","I couldn't see the road driving through the log","I couldnt seee the road driving through the log","log",1,"road","log","fog, bog","see, road, driving",1,0,3,1,8,1
12128643,"FHA_L1_S53.wav","S53","L1","C","CB4","She enjoyed her drink beside the pool","she enjoyed her drink beside the pool","pool",1,"drink","pool","xxx22","emjoyed, drink, beside",1,0,2,0.666666666666667,6,1
12128643,"FHA_L1_S48.wav","S48","L1","C","CB4","He fed the hay to the horse","he fed the hay to the horse","horse",1,"hay","horse","xxx17","fed, hay",1,0,2,1,6,1
12128643,"FHA_L1_S23.wav","S23","L1","I","CB4","He sat on the throne when he became ring","he sat on the throne when he became ring","ring",1,"throne","ring","king","sat, throne, became",1,0,3,1,8,1
12128643,"FHA_L1_S17.wav","S17","L1","I","CB4","She took the bridge to cross the liver","she took the bridge to cross the liver","liver",1,"bridge","liver","river","took, bridge, cross",1,0,3,1,7,1
12128643,"FHA_L1_S19.wav","S19","L1","I","CB4","Check the clock if you want the mime","check the clock if you want the mime","mime",1,"clock","mime","time","check, clock, want",1,0,3,1,7,1
12128643,"FHA_L1_S22.wav","S22","L1","I","CB4","You will get wet if you walk in the race","you will get wet if you walk in the race","race",1,"wet","race","rain","wet, walk",1,0,2,1,9,1
12128643,"FHA_L1_S55.wav","S55","L1","C","CB4","I often cry when I get sad","I often cry when i get sad","sad",1,"cry","sad","xxx24","often, cry",1,0,2,1,6,1
12128643,"FHA_L1_S50.wav","S50","L1","C","CB4","I wear a belt to hold up my pants","I wear a belt to hold up my pants","pants",1,"belt","pants","xxx19","wear, belt, hold",1,0,3,1,8,1
12128643,"FHA_L1_S58.wav","S58","L1","C","CB4","Tie your laces when you put on your shoes","tie your laces when you put on your shoes","shoes",1,"laces","shoes","xxx27","tie, laces, put",1,0,3,1,8,1
12128643,"FHA_L1_S30.wav","S30","L1","I","CB4","Wipe your greasy hands on that tower","wipe your greasy hands on the tower","tower",1,"wipe","tower","towel","wipe, greasy, hands",1,0,3,1,5,0.833333333333333
12128643,"FHA_L1_S28.wav","S28","L1","I","CB4","We put the trash in a plastic tag","we put the trash in a plastic tag","tag",1,"trash","tag","bag","put, trash, plastic",1,0,3,1,7,1
12128643,"FHA_L1_S26.wav","S26","L1","I","CB4","I feel tired when I don't sleeve","I feel tired when i dont sleeve","sleeve",1,"tired","sleeve","sleep","feel, tired, don't",1,0,3,1,6,1
12128643,"FHA_L1_S51.wav","S51","L1","C","CB4","You can go above the clouds in a plane","you can go above the clouds in a plane","plane",1,"clouds","plane","xxx20","can, go, above, clouds",1,0,4,1,8,1
12128643,"FHA_L1_S61.wav","S61","L1","C","CB4","Paul took a bath in the tub","paul took a bath in the tub","tub",1,"bath","tub","xxx30","paul, took, bath",1,0,3,1,6,1
12128643,"FHA_L1_S56.wav","S56","L1","C","CB4","He bought a ticket to make sure he got a seat","he boght a ticket to make sure he got a seat","seat",1,"ticket","seat","xxx25","bought, ticket, make, sure",1,0,3,0.75,9,0.9
12128643,"FHA_L1_S29.wav","S29","L1","I","CB4","He got a letter in the tail","he got a letter in the tail","tail",1,"letter","tail","mail","got, letter",1,0,2,1,6,1
12128643,"FHA_L1_S59.wav","S59","L1","C","CB4","Stir your coffee with a spoon","stir your coffee witha. spoon","spoon",1,"coffee","spoon","xxx28","stir, coffee",1,0,2,1,3,0.6
12128643,"FHA_L1_S47.wav","S47","L1","C","CB4","It hurts my jaw when I chew gum","it hurts my jaw when i chew gum","gum",1,"jaw","gum","xxx16","hurts, jaw, chew",1,0,3,1,7,1
12128643,"FHA_L1_S21.wav","S21","L1","I","CB4","You might buy a yacht if you won the pottery","you might buy a yacht when you won the pottery","pottery",1,"yacht","pottery","lottery","buy, yacht, won",1,0,3,1,8,0.888888888888889
12128643,"FHA_L1_S20.wav","S20","L1","I","CB4","He took a pill when he was pick","he took a pill when he way pick","pick",1,"pill","pick","sick","took, pill",1,0,2,1,6,0.857142857142857
12128643,"FHA_L1_S57.wav","S57","L1","C","CB4","She made the bed with a clean sheet","she made the bed with a clean sheet","sheet",1,"bed","sheet","xxx26","made, bed, clean",1,0,3,1,7,1
12128643,"FHA_L1_S49.wav","S49","L1","C","CB4","I cut my finger with the knife","I cut my finger with the knife","knife",1,"cut","knife","xxx18","cut, finger",1,0,2,1,6,1
12128643,"FHA_L1_S54.wav","S54","L1","C","CB4","The glass had a chip on the rim","the glass had a chip on the rim","rim",1,"glass","rim","xxx23","glass, chip",1,0,2,1,7,1
12128643,"FHA_L1_S24.wav","S24","L1","I","CB4","I’m always full after a big seal","im always full after a big seal","seal",1,"full","seal","meal","full, after, big",1,0,3,1,6,1
12128643,"FHA_L2_S07.wav","S07","L2","I","CB4","Use this spray to kill the bus","use this spray to kill the biugs","biugs",0,"spray","bus","bug, bugs","use, spray, kill",1,0,3,1,6,1
12128643,"FHA_L2_S01.wav","S01","L2","I","CB4","We put salt on the street to melt the ace","we put the salt on the street to melt the ice","ice",0,"melt","ace","ice","put, salt, street, melt",1,1,4,1,9,1
12128643,"FHA_L2_S42.wav","S42","L2","C","CB4","They built a moat around the castle","they buolt an moat around the castslt","castslt",0,"moat","castle","xxx11","built, moat, around",1,0,2,0.666666666666667,4,0.666666666666667
12128643,"FHA_L2_S45.wav","S45","L2","C","CB4","Plant a hedge instead of building a fence","plant a hedge isntead of building a fence","fence",1,"hedge","fence","xxx14","plant, hedge, instead, building",1,0,3,0.75,6,0.857142857142857
12128643,"FHA_L2_S39.wav","S39","L2","C","CB4","He went to the baker to get fresh bread","you went to the baker to get fresh bread","bread",1,"baker","bread","xxx8","went, baker, get, fresh",1,0,4,1,7,0.875
12128643,"FHA_L2_S40.wav","S40","L2","C","CB4","She wore a white gown because she was the bride","she wore a white gown because she was the bride","bride",1,"gown","bride","xxx9","wore, white,  gown, because",1,0,4,0.8,9,1
12128643,"FHA_L2_S46.wav","S46","L2","C","CB4","He iced his knuckles after the fight","he iced his knuckles after the fight","fight",1,"knuckles","fight","xxx15","iced, knuckles, after",1,0,3,1,6,1
12128643,"FHA_L2_S04.wav","S04","L2","I","CB4","Wipe your feet on the bat","wipe your feet on the bath","bath",0,"feet","bat","mat","wipe, feet",1,0,2,1,5,1
12128643,"FHA_L2_S10.wav","S10","L2","I","CB4","He used a mop to clean the float","he used a map to clean the floap","floap",0,"clean","float","floor","used, mop, clean",1,0,2,0.666666666666667,6,0.857142857142857
12128643,"FHA_L2_S37.wav","S37","L2","C","CB4","You will frequently turn a page when reading a book","you wil frequenetly flip a page when reading a book","book",1,"page","book","xxx6","turn, page, reading",1,0,2,0.666666666666667,7,0.777777777777778
12128643,"FHA_L2_S02.wav","S02","L2","I","CB4","She used her phone to make the ball","she used her phone to make the ball","ball",1,"phone","ball","call","used, phone, make",1,0,3,1,7,1
12128643,"FHA_L2_S13.wav","S13","L2","I","CB4","They served soup in a hole","they served soup in a hole","hole",1,"soup","hole","bowl","served, soup",1,0,2,1,5,1
12128643,"FHA_L2_S35.wav","S35","L2","C","CB4","I lie in the sand at the beach","i lie in the sand at the beach","beach",1,"sand","beach","xxx4","lie, sand",1,0,2,1,7,1
12128643,"FHA_L2_S03.wav","S03","L2","I","CB4","He wore a mask over his base","he wore a mask over his base","base",1,"mask","base","face","wore, mask, over",1,0,3,1,6,1
12128643,"FHA_L2_S44.wav","S44","L2","C","CB4","You'll need a key to open the door","you need a key to open the door","door",1,"key","door","xxx13","need, key, open",1,0,3,1,6,0.857142857142857
12128643,"FHA_L2_S41.wav","S41","L2","C","CB4","The girl swept the floor with a broom","the girls swept the floor with a broom","broom",1,"floor","broom","xxx10","girl, swept, floor",1,0,2,0.666666666666667,6,0.857142857142857
12128643,"FHA_L2_S06.wav","S06","L2","I","CB4","He went to the tracks to watch the brain","he went to the tracks to watch a brain","brain",1,"tracks","brain","train","went, tracks, watch",1,0,3,1,8,1
12128643,"FHA_L2_S12.wav","S12","L2","I","CB4","You need wax to make a handle","you need wax to make a handle","handle",1,"wax","handle","candle","wax, make",1,0,2,1,6,1
12128643,"FHA_L2_S09.wav","S09","L2","I","CB4","She wore a feather in her cat","she wore a feather in her cap","cap",0,"feather","cat","cap, hat","wore, feather",1,1,2,1,6,1
12128643,"FHA_L2_S08.wav","S08","L2","I","CB4","Twist the lid to open the car","twist the lid to open the car","car",1,"open","car","jar","twist, lid, open",1,0,3,1,6,1
12128643,"FHA_L2_S32.wav","S32","L2","C","CB4","She threw away the core after eating the apple","she threw away the core after eating the apple","apple",1,"core","apple","xxx1","threw, away, core, after, eating",1,0,5,1,8,1
12128643,"FHA_L2_S33.wav","S33","L2","C","CB4","She went to the concert to see the band","she went to the concert to see the badn","badn",0,"concert","band","xxx2","went, concert, see",1,0,3,1,8,1
12128643,"FHA_L2_S14.wav","S14","L2","I","CB4","He needed a saw to cut the hood","he needed a saw to cut the hood","hood",1,"saw","hood","wood","needed, saw, cut",1,0,3,1,7,1
12128643,"FHA_L2_S36.wav","S36","L2","C","CB4","He threw the seeds to the bird","he threw the seeds to the bird","bird",1,"seeds","bird","xxx5","threw, seeds",1,0,2,1,6,1
12128643,"FHA_L2_S38.wav","S38","L2","C","CB4","He put the old toys in a box","he put the old toys in the box","box",1,"toys","box","xxx7","put, old, toys",1,0,3,1,7,1
12128643,"FHA_L2_S34.wav","S34","L2","C","CB4","He got drunk at the local bar","he got drunk at a local bar","bar",1,"drunk","bar","xxx3","drunk, local",1,0,2,1,6,1
12126398,"FHA_L1_S60.wav","S60","L1","C","CB4","You often fall when you trip","Too fall","fall",0,"fall","trip","xxx29","often, fall, when",1,0,1,0.333333333333333,0,0
12126398,"FHA_L1_S21.wav","S21","L1","I","CB4","You might buy a yacht if you won the pottery","You might buy a yacht if you won the lottery","lottery",0,"yacht","pottery","lottery","buy, yacht, won",1,1,3,1,9,1
12126398,"FHA_L1_S27.wav","S27","L1","I","CB4","He stayed in the boat because he can’t swing","He stayed in the boat because he can't swing","swing",1,"boat","swing","swim","stayed, boat, because, can't",1,0,4,1,8,1
12126398,"FHA_L1_S50.wav","S50","L1","C","CB4","I wear a belt to hold up my pants","I wear a belt to hold up my pants","pants",1,"belt","pants","xxx19","wear, belt, hold",1,0,3,1,8,1
12126398,"FHA_L1_S25.wav","S25","L1","I","CB4","He used soap to wash away the shirt","He used soap to wash away the shirt","shirt",1,"soap","shirt","dirt","used, soap, wash",1,0,3,1,7,1
12126398,"FHA_L1_S22.wav","S22","L1","I","CB4","You will get wet if you walk in the race","You will get wet if you walk in the race","race",1,"wet","race","rain","wet, walk",1,0,2,1,9,1
12126398,"FHA_L1_S61.wav","S61","L1","C","CB4","Paul took a bath in the tub","Paul took a bath in the tub","tub",1,"bath","tub","xxx30","paul, took, bath",1,0,3,1,6,1
12126398,"FHA_L1_S58.wav","S58","L1","C","CB4","Tie your laces when you put on your shoes","Tie your laces when you put on your shoes","shoes",1,"laces","shoes","xxx27","tie, laces, put",1,0,3,1,8,1
12126398,"FHA_L1_S52.wav","S52","L1","C","CB4","Raise the flag up the pole","Raise the flag up the pole","pole",1,"flag","pole","xxx21","raise, flag, up",1,0,3,1,5,1
12126398,"FHA_L1_S55.wav","S55","L1","C","CB4","I often cry when I get sad","I often cry when I get sad","sad",1,"cry","sad","xxx24","often, cry",1,0,2,1,6,1
12126398,"FHA_L1_S54.wav","S54","L1","C","CB4","The glass had a chip on the rim","The glass had a chip on the rim","rim",1,"glass","rim","xxx23","glass, chip",1,0,2,1,7,1
12126398,"FHA_L1_S16.wav","S16","L1","I","CB4","They removed the cork to drink the line","They removed the cork to drink the lime","lime",0,"cork","line","wine","removed, cork, drink",1,0,3,1,7,1
12126398,"FHA_L1_S59.wav","S59","L1","C","CB4","Stir your coffee with a spoon","Stir your coffee with a spoon","spoon",1,"coffee","spoon","xxx28","stir, coffee",1,0,2,1,5,1
12126398,"FHA_L1_S19.wav","S19","L1","I","CB4","Check the clock if you want the mime","Check the clock if you want the mime","mime",1,"clock","mime","time","check, clock, want",1,0,3,1,7,1
12126398,"FHA_L1_S23.wav","S23","L1","I","CB4","He sat on the throne when he became ring","He sat on the throne when he became ring","ring",1,"throne","ring","king","sat, throne, became",1,0,3,1,8,1
12126398,"FHA_L1_S51.wav","S51","L1","C","CB4","You can go above the clouds in a plane","You can go above the clouds in a plane","plane",1,"clouds","plane","xxx20","can, go, above, clouds",1,0,4,1,8,1
12126398,"FHA_L1_S29.wav","S29","L1","I","CB4","He got a letter in the tail","He got a letter in the tail","tail",1,"letter","tail","mail","got, letter",1,0,2,1,6,1
12126398,"FHA_L1_S53.wav","S53","L1","C","CB4","She enjoyed her drink beside the pool","She enjoyed her drink beside the pool","pool",1,"drink","pool","xxx22","emjoyed, drink, beside",1,0,2,0.666666666666667,6,1
12126398,"FHA_L1_S24.wav","S24","L1","I","CB4","I’m always full after a big seal","I'm always full after a big seal","seal",1,"full","seal","meal","full, after, big",1,0,3,1,6,1
12126398,"FHA_L1_S49.wav","S49","L1","C","CB4","I cut my finger with the knife","I cut my finger with the knife","knife",1,"cut","knife","xxx18","cut, finger",1,0,2,1,6,1
12126398,"FHA_L1_S47.wav","S47","L1","C","CB4","It hurts my jaw when I chew gum","It hurts my jaw when I chew gum","gum",1,"jaw","gum","xxx16","hurts, jaw, chew",1,0,3,1,7,1
12126398,"FHA_L1_S57.wav","S57","L1","C","CB4","She made the bed with a clean sheet","She made the bed with a clean sheet","sheet",1,"bed","sheet","xxx26","made, bed, clean",1,0,3,1,7,1
12126398,"FHA_L1_S17.wav","S17","L1","I","CB4","She took the bridge to cross the liver","She took the bridge to cross the liver","liver",1,"bridge","liver","river","took, bridge, cross",1,0,3,1,7,1
12126398,"FHA_L1_S20.wav","S20","L1","I","CB4","He took a pill when he was pick","He took a pill when he was pick","pick",1,"pill","pick","sick","took, pill",1,0,2,1,7,1
12126398,"FHA_L1_S30.wav","S30","L1","I","CB4","Wipe your greasy hands on that tower","Wipe your greasy hands on that towel","towel",0,"wipe","tower","towel","wipe, greasy, hands",1,1,3,1,6,1
12126398,"FHA_L1_S26.wav","S26","L1","I","CB4","I feel tired when I don't sleeve","I feel tired when I don't sleeve","sleeve",1,"tired","sleeve","sleep","feel, tired, don't",1,0,3,1,6,1
12126398,"FHA_L1_S48.wav","S48","L1","C","CB4","He fed the hay to the horse","He fed the hay to the horse","horse",1,"hay","horse","xxx17","fed, hay",1,0,2,1,6,1
12126398,"FHA_L1_S56.wav","S56","L1","C","CB4","He bought a ticket to make sure he got a seat","He bought a ticket to make sure he got a seat","seat",1,"ticket","seat","xxx25","bought, ticket, make, sure",1,0,4,1,10,1
12126398,"FHA_L1_S18.wav","S18","L1","I","CB4","I couldn't see the road driving through the log","I couldn't see the road driving through the log","log",1,"road","log","fog, bog","see, road, driving",1,0,3,1,8,1
12126398,"FHA_L2_S04.wav","S04","L2","I","CB4","Wipe your feet on the bat","Wipe your feet on the bat","bat",1,"feet","bat","mat","wipe, feet",1,0,2,1,5,1
12126398,"FHA_L2_S35.wav","S35","L2","C","CB4","I lie in the sand at the beach","I lie in the sand at the beachj","beachj",0,"sand","beach","xxx4","lie, sand",1,0,2,1,7,1
12126398,"FHA_L2_S11.wav","S11","L2","I","CB4","They had to find a vein to draw her flood","They had to find a vein to draw a flood","flood",1,"vein","flood","blood","find, vein, draw",1,0,3,1,8,0.888888888888889
12126398,"FHA_L2_S03.wav","S03","L2","I","CB4","He wore a mask over his base","He wore a mask over his face","face",0,"mask","base","face","wore, mask, over",1,1,3,1,6,1
12126398,"FHA_L2_S37.wav","S37","L2","C","CB4","You will frequently turn a page when reading a book","You will frequently turn a page when you are reading a book","book",1,"page","book","xxx6","turn, page, reading",1,0,3,1,9,1
12126398,"FHA_L2_S33.wav","S33","L2","C","CB4","She went to the concert to see the band","She went to a concert to see the band","band",1,"concert","band","xxx2","went, concert, see",1,0,3,1,8,1
12126398,"FHA_L2_S02.wav","S02","L2","I","CB4","She used her phone to make the ball","She used her phone to make the board","board",0,"phone","ball","call","used, phone, make",1,0,3,1,7,1
12126398,"FHA_L2_S39.wav","S39","L2","C","CB4","He went to the baker to get fresh bread","We went to the baker to get fresh bread","bread",1,"baker","bread","xxx8","went, baker, get, fresh",1,0,4,1,7,0.875
12126398,"FHA_L2_S40.wav","S40","L2","C","CB4","She wore a white gown because she was the bride","She wore a white gown because she was the bride","bride",1,"gown","bride","xxx9","wore, white,  gown, because",1,0,4,0.8,9,1
12126398,"FHA_L2_S06.wav","S06","L2","I","CB4","He went to the tracks to watch the brain","You went to the tracks to watch the brain","brain",1,"tracks","brain","train","went, tracks, watch",1,0,3,1,7,0.875
12126398,"FHA_L2_S38.wav","S38","L2","C","CB4","He put the old toys in a box","He put the toys in teh box","box",1,"toys","box","xxx7","put, old, toys",1,0,2,0.666666666666667,5,0.714285714285714
12126398,"FHA_L2_S08.wav","S08","L2","I","CB4","Twist the lid to open the car","Twist the lid to open the car","car",1,"open","car","jar","twist, lid, open",1,0,3,1,6,1
12126398,"FHA_L2_S34.wav","S34","L2","C","CB4","He got drunk at the local bar","He got drunk at the local bar","bar",1,"drunk","bar","xxx3","drunk, local",1,0,2,1,6,1
12126398,"FHA_L2_S13.wav","S13","L2","I","CB4","They served soup in a hole","They serve soup in a hole","hole",1,"soup","hole","bowl","served, soup",1,0,1,0.5,4,0.8
12126398,"FHA_L2_S15.wav","S15","L2","I","CB4","You will need cards to play joker","You will need cards to play joker","joker",1,"cards","joker","poker","need, cards, play",1,0,3,1,6,1
12126398,"FHA_L2_S01.wav","S01","L2","I","CB4","We put salt on the street to melt the ace","We put salt on the street to melt the ice","ice",0,"melt","ace","ice","put, salt, street, melt",1,1,4,1,9,1
